RTO4 ID	Orthogroup	Combined Annotations	Essential	Conserved Basidiomycete Essential	insert / kb	mapped inserts	ambiguously mapping inserts	total inserts	Sc Essential	An Essential	Cn Essential	Sp Essential	Nc Het	TotEssential
13710	RTO3OG18625	KOG0692: Pentafunctional AROM protein	No	no	15.865	30	0	30	0	0	0	0	0	0
16724	RTO3OG1923	K13985: NAPEPLD; N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D	No	no	15.873	33	0	33	0	0	0	0	0	0
13694	RTO3OG3427	"K00020: mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase"	No	no	15.873	24	0	24	0	0	0	0	0	0
11209	RTO3OG4040	KOG3290: Peroxisomal phytanoyl-CoA hydroxylase	No	no	15.887	18	0	18	0	0	0	0	0	0
11236	RTO3OG38927	"HMMPfam:GDSL-like Lipase/Acylhydrolase:PF00657,SUPERFAMILY::SSF52266"	No	no	15.89	30	0	30	0	0	0	0	0	0
12468	RTO3OG1323	K01253: EPHX1; microsomal epoxide hydrolase	No	no	15.89	29	0	29	0	0	0	0	0	0
16522	RTO3OG1719	"HMMPfam:Ketopantoate reductase PanE/ApbA:PF02558,HMMPfam:Ketopantoate reductase PanE/ApbA C terminal:PF08546,SUPERFAMILY::SSF48179"	No	no	15.892	27	0	27	0	0	0	0	0	0
15104	RTO3OG7338	"K11527: K11527; two-component system, sensor histidine kinase and response regulator"	No	no	15.896	33	0	33	0	0	0	0	0	0
13616	RTO3OG7786	KOG2084: Predicted histone tail methylase containing SET domain	No	no	15.897	21	0	21	0	0	0	0	0	0
11876	RTO3OG6806	"K00273: DAO, aao; D-amino-acid oxidase"	No	no	15.903	25	0	25	0	0	0	0	0	0
9620	RTO3OG38600	BLAST: glycosyltransferase family 22 protein [Mixia osmu...	No	no	15.906	23	0	23	0	0	0	0	0	0
16035	RTO3OG37810		No	no	15.915	6	0	6	0	0	0	0	0	0
13571	RTO3OG1497	"K06709: KDM4, JMJD2, JHDM3; jumonji domain-containing protein 2"	No	no	15.923	71	0	71	0	0	0	0	0	0
9287	RTO3OG1186	KOG1397: Ca2+/H+ antiporter VCX1 and related proteins	No	no	15.927	42	0	42	0	0	0	0	0	0
14790	RTO3OG37531	KOG2084: Predicted histone tail methylase containing SET domain	No	no	15.93	31	0	31	0	0	0	0	0	0
12447	RTO3OG4406	KOG2518: 5'-3' exonuclease	No	no	15.935	49	0	49	0	0	0	0	0	0
10297	RTO3OG3920	K07880: RAB4B; Ras-related protein Rab-4B	No	no	15.942	22	0	22	0	0	0	0	0	0
11753	RTO3OG5048	HMMPfam:Gamma interferon inducible lysosomal thiol reductase (GILT):PF03227	No	no	15.957	21	0	21	0	0	0	0	0	0
10767	RTO3OG39442		No	no	15.963	65	0	65	0	0	0	0	0	0
11986	RTO3OG6052	"HMMPfam:Cupin domain:PF07883,SUPERFAMILY::SSF51182"	No	no	15.965	11	0	11	0	0	0	0	0	0
15678	RTO3OG38388	BLAST: cytochrome P450 3A4 [Neurospora crassa OR74A]	No	no	15.967	27	0	27	0	0	0	0	0	0
9307	RTO3OG22894		No	no	15.972	23	0	23	0	0	0	0	0	0
14767	RTO3OG38897	"HMMPfam:bZIP transcription factor:PF00170,ProSitePatterns:Basic-leucine zipper (bZIP) domain signature.:PS00036,SUPERFAMILY::SSF57959"	No	no	15.972	23	0	23	0	0	0	0	0	0
9125	RTO3OG4483	K01493: comEB; dCMP deaminase	No	no	15.973	48	0	48	0	0	0	0	0	0
9880	RTO3OG20798	BLAST: proteophosphoglycan 5 [Moniliophthora roreri MCA ...	No	no	15.982	56	0	56	0	0	0	0	0	0
13309	RTO3OG3058	K12608: CAF16; CCR4-NOT complex subunit CAF16	No	no	15.985	25	0	25	0	0	0	0	0	0
9841	RTO3OG1216	KOG0254: Predicted transporter (major facilitator superfamily)	No	no	15.994	44	24	68	0	0	0	0	0	0
11543	RTO3OG3124	K01191: E3.2.1.24; alpha-mannosidase	No	no	16	80	0	80	0	0	0	0	0	0
10476	RTO3OG38428		No	no	16	10	0	10	0	0	0	0	0	0
14839	RTO3OG6482	KOG0806: Carbon-nitrogen hydrolase	No	no	16.005	27	0	27	0	0	0	0	0	0
9956	RTO3OG4328	HMMPfam:Domain of unknown function (DUF202):PF02656	No	no	16.012	22	0	22	0	0	0	0	0	0
10068	RTO3OG39587	BLAST: expressed protein [Cryptococcus neoformans var. neofo...	No	no	16.014	18	0	18	0	0	0	0	0	0
16317	RTO3OG38987	"HMMPfam:MYND finger:PF01753,SUPERFAMILY::SSF144232"	No	no	16.018	14	0	14	0	0	0	0	0	0
9434	RTO3OG1558	KOG1383: Glutamate decarboxylase/sphingosine phosphate lyase	No	no	16.023	34	6	40	0	0	0	0	0	0
9304	RTO3OG3195	"K10365: CAPZB; capping protein (actin filament) muscle Z-line, beta"	No	no	16.03	26	1	27	0	0	0	0	0	0
13811	RTO3OG6389	KOG3085: Predicted hydrolase (HAD superfamily)	No	no	16.031	21	0	21	0	0	0	0	0	0
10338	RTO3OG3886	KOG2614: Kynurenine 3-monooxygenase and related flavoprotein monooxygenases	No	no	16.04	35	0	35	0	0	0	0	0	0
13829	RTO3OG6236	KOG1721: FOG: Zn-finger	No	no	16.049	52	0	52	0	0	0	0	0	0
9445	RTO3OG37904	BLAST: expressed protein [Cryptococcus neoformans var. neofo...	No	no	16.052	37	0	37	0	0	0	0	0	0
15595	RTO3OG2644	K03239: EIF2B1; translation initiation factor eIF-2B subunit alpha	No	no	16.055	28	0	28	0	0	0	0	0	0
15644	RTO3OG3970	"K17806: PAM17, TIM23; mitochondrial import inner membrane translocase subunit TIM23"	No	no	16.055	14	0	14	0	0	0	0	0	0
16352	RTO3OG11619	KOG3030: Lipid phosphate phosphatase and related enzymes of the PAP2 family	No	no	16.057	18	0	18	0	0	0	0	0	0
14169	RTO3OG38446	"HMMPfam:Helix-loop-helix DNA-binding domain:PF00010,ProSiteProfiles:Myc-type, basic helix-loop-helix (bHLH) domain profile.:PS50888,SMART:helix loop helix domain:SM00353,SUPERFAMILY::SSF47459"	No	no	16.066	29	0	29	0	0	0	0	0	0
15574	RTO3OG19527	"BLAST: checkpoint 9-1-1 complex, HUS1 component [Moesziomyce..."	No	no	16.069	13	0	13	0	0	0	0	0	0
10621	RTO3OG4161	"HMMPfam:Staphylococcal nuclease homologue:PF00565,ProSiteProfiles:Thermonuclease domain profile.:PS50830,SMART:Staphylococcal nuclease homologues:SM00318,SUPERFAMILY::SSF50199"	No	no	16.071	18	0	18	0	0	0	0	0	0
9476	RTO3OG3753	KOG1134: Uncharacterized conserved protein	No	no	16.072	64	0	64	0	0	0	0	0	0
8535	RTO3OG8594	KOG1471: Phosphatidylinositol transfer protein SEC14 and related proteins	No	no	16.082	39	0	39	0	0	0	0	0	0
9605	RTO3OG38594	SUPERFAMILY::SSF52047	No	no	16.086	18	0	18	0	0	0	0	0	0
16849	RTO3OG38723		No	no	16.1	45	0	45	0	0	0	0	0	0
8456	RTO3OG1767	K17361: ACOT9; acyl-coenzyme A thioesterase 9	No	no	16.109	26	0	26	0	0	0	0	0	0
14354	RTO3OG37766		No	no	16.118	23	0	23	0	0	0	0	0	0
16299	RTO3OG22893	"HMMPfam:MYND finger:PF01753,SUPERFAMILY::SSF144232"	No	no	16.129	14	0	14	0	0	0	0	0	0
14342	RTO3OG37777	SUPERFAMILY::SSF54909	No	no	16.129	7	0	7	0	0	0	0	0	0
10462	RTO3OG38432		No	no	16.129	10	0	10	0	0	0	0	0	0
9919	RTO3OG4565	"HMMPfam:Ferritin-like domain:PF13668,SUPERFAMILY::SSF47240"	No	no	16.129	18	0	18	0	0	0	0	0	0
13978	RTO3OG37535	KOG1611: Predicted short chain-type dehydrogenase	No	no	16.135	44	0	44	0	0	0	0	0	0
9561	RTO3OG13066	KOG2504: Monocarboxylate transporter	No	no	16.137	32	0	32	0	0	0	0	0	0
13307	RTO3OG4374	"HMMPfam:RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain):PF00076,ProSiteProfiles:Eukaryotic RNA Recognition Motif (RRM) profile.:PS50102,SMART:RNA recognition motif:SM00360,SUPERFAMILY::SSF54928"	No	no	16.154	21	0	21	0	0	0	0	0	0
11005	RTO3OG6597	"HMMPfam:Sulphur transport:PF04143,HMMPfam:Domain of unknown function (DUF4341):PF14241"	No	no	16.155	20	0	20	0	0	0	0	0	0
13873	RTO3OG39375	KOG0297: TNF receptor-associated factor	No	no	16.166	21	0	21	0	0	0	0	0	0
12430	RTO3OG10333	HMMPfam:Protein of unknown function (DUF1115):PF06544	No	no	16.17	19	0	19	0	0	0	0	0	0
12238	RTO3OG38097	"HMMPfam:Nucleotide-diphospho-sugar transferase:PF03407,SUPERFAMILY::SSF53448"	No	no	16.171	44	0	44	0	0	0	0	0	0
9293	RTO3OG1853	K10704: UBE2V; ubiquitin-conjugating enzyme E2 variant	No	no	16.176	11	0	11	0	0	0	0	0	0
14319	RTO3OG5638	HMMPfam:Peptidase of plants and bacteria:PF04450	No	no	16.181	15	0	15	0	0	0	0	0	0
12220	RTO3OG7422	"HMMPfam:Glutathione S-transferase, C-terminal domain:PF00043,HMMPfam:Glutathione S-transferase, N-terminal domain:PF13417,ProSiteProfiles:Soluble glutathione S-transferase N-terminal domain profile.:PS50404,ProSiteProfiles:Soluble glutathione S-transferase C-terminal domain profile.:PS50405,SUPERFAMILY::SSF47616,SUPERFAMILY::SSF52833"	No	no	16.181	20	0	20	0	0	0	0	0	0
10614	RTO3OG4555	K00026: MDH2; malate dehydrogenase	No	no	16.187	27	0	27	0	0	0	0	0	0
9625	RTO3OG38601	"KOG1947: Leucine rich repeat proteins, some proteins contain F-box"	No	no	16.197	23	0	23	0	0	0	0	0	0
10722	RTO3OG1558	"K01580: E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase"	No	no	16.199	41	0	41	0	0	0	0	0	0
10949	RTO3OG1431	K06096: VAPA; vesicle-associated membrane protein-associated protein A	No	no	16.205	24	0	24	0	0	0	0	0	0
12829	RTO3OG38533	SUPERFAMILY::SSF52047	No	no	16.205	24	2	26	0	0	0	0	0	0
9456	RTO3OG1996	KOG3179: Predicted glutamine synthetase	No	no	16.207	20	0	20	0	0	0	0	0	0
13439	RTO3OG8003	KOG3038: Histone acetyltransferase SAGA associated factor SGF29	No	no	16.236	22	0	22	0	0	0	0	0	0
13468	RTO3OG38677		No	no	16.238	12	0	12	0	0	0	0	0	0
10885	RTO3OG4356	K01078: E3.1.3.2; acid phosphatase	No	no	16.242	44	0	44	0	0	0	0	0	0
11306	RTO3OG39186		No	no	16.245	88	51	139	0	0	0	0	0	0
14353	RTO3OG17132		No	no	16.253	19	1	20	0	0	0	0	0	0
9827	RTO3OG39533	"HMMPfam:F-box-like:PF12937,ProSiteProfiles:F-box domain profile.:PS50181,SMART:A Receptor for Ubiquitination Targets:SM00256,SUPERFAMILY::SSF52047,SUPERFAMILY::SSF81383"	No	no	16.26	20	0	20	0	0	0	0	0	0
12577	RTO3OG38816	"ProSitePatterns:Tyrosine protein kinases specific active-site signature.:PS00109,SUPERFAMILY::SSF56112"	No	no	16.266	44	0	44	0	0	0	0	0	0
9364	RTO3OG2049	K19791: FET3_5; iron transport multicopper oxidase	No	no	16.278	53	0	53	0	0	0	0	0	0
14423	RTO3OG16931		No	no	16.279	89	2	91	0	0	0	0	0	0
9635	RTO3OG1360	"K00814: GPT, ALT; alanine transaminase"	No	no	16.282	31	0	31	0	0	0	0	0	0
15976	RTO3OG3660	K10847: XPA; DNA-repair protein complementing XP-A cells	No	no	16.292	21	0	21	0	0	0	0	0	0
8450	RTO3OG9598	KOG0519: Sensory transduction histidine kinase	No	no	16.3	43	0	43	0	0	0	0	0	0
13411	RTO3OG4587	PIRSF::PIRSF022976	No	no	16.315	17	0	17	0	0	0	0	0	0
10497	RTO3OG1057	K17741: GRE2; NADPH-dependent methylglyoxal reductase	No	no	16.319	25	0	25	0	0	0	0	0	0
15534	RTO3OG4309	"K01626: E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase"	No	no	16.338	34	0	34	0	0	0	0	0	0
15353	RTO3OG12185	BLAST: chitin deacetylase [Moniliophthora roreri MCA 2997]	No	no	16.34	25	0	25	0	0	0	0	0	0
10993	RTO3OG27643	K20784: XEG113; arabinosyltransferase	No	no	16.34	50	0	50	0	0	0	0	0	0
15985	RTO3OG38880		No	no	16.34	20	0	20	0	0	0	0	0	0
9279	RTO3OG2385	KOG1773: Stress responsive protein	No	no	16.349	12	0	12	0	0	0	0	0	0
15242	RTO3OG38262	BLAST: similar to An13g00570 [Aspergillus niger]	No	no	16.349	18	0	18	0	0	0	0	0	0
9227	RTO3OG28166	"KOG1032: Uncharacterized conserved protein, contains GRAM domain"	No	no	16.353	53	0	53	0	0	0	0	0	0
13930	RTO3OG6497	"KOG0257: Kynurenine aminotransferase, glutamine transaminase K"	No	no	16.36	24	0	24	0	0	0	0	0	0
8408	RTO3OG39051		No	no	16.364	18	0	18	0	0	0	0	0	0
15088	RTO3OG2863	"K11293: HIRA, HIR1; protein HIRA/HIR1"	No	no	16.367	60	0	60	0	0	0	0	0	0
12506	RTO3OG20771	HMMPfam:Cytochrome c oxidase subunit VIIa:PF02238	No	no	16.393	9	0	9	0	0	0	0	0	0
14998	RTO3OG4412	KOG0463: GTP-binding protein GP-1	No	no	16.393	45	0	45	0	0	0	0	0	0
16294	RTO3OG38997	"HMMPfam:MYND finger:PF01753,SUPERFAMILY::SSF144232"	No	no	16.411	15	0	15	0	0	0	0	0	0
14905	RTO3OG39334		No	no	16.417	34	0	34	0	0	0	0	0	0
14742	RTO3OG1606	"K20464: OSBPL5_8, ORP5_8; oxysterol-binding protein-related protein 5/8"	No	no	16.419	42	0	42	0	0	0	0	0	0
10351	RTO3OG2648	"K07213: ATOX1, ATX1, copZ, golB; copper chaperone"	No	no	16.427	8	0	8	0	0	0	0	0	0
9639	RTO3OG1178	K05349: bglX; beta-glucosidase	No	no	16.431	57	0	57	0	0	0	0	0	0
16321	RTO3OG13062	"K13667: RUMI, KTELC1; protein glucosyltransferase"	No	no	16.432	42	0	42	0	0	0	0	0	0
16824	RTO3OG38710		No	no	16.432	49	0	49	0	0	0	0	0	0
13519	RTO3OG9010	HMMPfam:SUR7/PalI family:PF06687	No	no	16.432	21	0	21	0	0	0	0	0	0
16798	RTO3OG5988	KOG0255: Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)	No	no	16.434	40	0	40	0	0	0	0	0	0
11131	RTO3OG38664		No	no	16.45	19	0	19	0	0	0	0	0	0
15893	RTO3OG5505	KOG3425: Uncharacterized conserved protein	No	no	16.453	9	0	9	0	0	0	0	0	0
10261	RTO3OG7107	"HMMPfam:Amidohydrolase:PF04909,SUPERFAMILY::SSF51556"	No	no	16.456	26	0	26	0	0	0	0	0	0
13452	RTO3OG38682		No	no	16.457	17	0	17	0	0	0	0	0	0
9441	RTO3OG37903		No	no	16.461	24	0	24	0	0	0	0	0	0
14807	RTO3OG38908		No	no	16.461	12	0	12	0	0	0	0	0	0
10493	RTO3OG5121	BLAST: BA75_02480T0 [Komagataella pastoris]	No	no	16.461	12	0	12	0	0	0	0	0	0
11108	RTO3OG38657	HMMPfam:SUR7/PalI family:PF06687	No	no	16.464	19	0	19	0	0	0	0	0	0
9411	RTO3OG5443	K16732: PRC1; protein regulator of cytokinesis 1	No	no	16.468	40	0	40	0	0	0	0	0	0
15882	RTO3OG37594	"K11757: PBRM1, PB1; protein polybromo-1"	No	no	16.469	43	0	43	0	0	0	0	0	0
11580	RTO3OG13257	BLAST: related to TRX2-thioredoxin II [Melanopsichium pennsy...	No	no	16.469	32	0	32	0	0	0	0	0	0
11167	RTO3OG1185	"K01897: ACSL, fadD; long-chain acyl-CoA synthetase"	No	no	16.473	44	0	44	0	0	0	0	0	0
11573	RTO3OG5145	"K13281: uvsE, UVE1; UV DNA damage endonuclease"	No	no	16.481	40	0	40	0	0	0	0	0	0
13813	RTO3OG1333	K07513: ACAA1; acetyl-CoA acyltransferase 1	No	no	16.484	30	0	30	0	0	0	0	0	0
12408	RTO3OG2628	"K06997: yggS, PROSC; PLP dependent protein"	No	no	16.484	18	0	18	0	0	0	0	0	0
9710	RTO3OG13265	SUPERFAMILY::SSF52047	No	no	16.487	23	0	23	0	0	0	0	0	0
14923	RTO3OG39336	"HMMPfam:F-box-like:PF12937,SUPERFAMILY::SSF52047"	No	no	16.496	21	0	21	0	0	0	0	0	0
8725	RTO3OG3175	"K01556: KYNU, kynU; kynureninase"	No	no	16.498	31	0	31	0	0	0	0	0	0
11276	RTO3OG11637	KOG3098: Uncharacterized conserved protein	No	no	16.499	36	0	36	0	0	0	0	0	0
11437	RTO3OG3300	KOG2505: Ankyrin repeat protein	No	no	16.504	39	0	39	0	0	0	0	0	0
11295	RTO3OG2030	K07955: ARL8; ADP-ribosylation factor-like protein 8	No	no	16.505	17	0	17	0	0	0	0	0	0
8547	RTO3OG4038	KOG2886: Uncharacterized conserved protein	No	no	16.509	14	0	14	0	0	0	0	0	0
12634	RTO3OG8070	BLAST: sucrase/ferredoxin-like domain-containing protein [Rh...	No	no	16.509	14	0	14	0	0	0	0	0	0
11620	RTO3OG2727	KOG3348: BolA (bacterial stress-induced morphogen)-related protein	No	no	16.517	11	0	11	0	0	0	0	0	0
10902	RTO3OG39490	HMMPfam:Nucleotide-diphospho-sugar transferase:PF03407	No	no	16.518	50	0	50	0	0	0	0	0	0
9436	RTO3OG37900		No	no	16.533	31	0	31	0	0	0	0	0	0
12862	RTO3OG38541	SUPERFAMILY::SSF52047	No	no	16.534	27	0	27	0	0	0	0	0	0
15112	RTO3OG4252	KOG0813: Glyoxylase	No	no	16.534	25	0	25	0	0	0	0	0	0
11908	RTO3OG6106	K00784: rnz; ribonuclease Z	No	no	16.539	28	0	28	0	0	0	0	0	0
13530	RTO3OG39212		No	no	16.539	13	0	13	0	0	0	0	0	0
10771	RTO3OG39444	HMMPfam:Protein of unknown function (DUF2462):PF09495	No	no	16.548	7	0	7	0	0	0	0	0	0
9806	RTO3OG38571		No	no	16.551	19	0	19	0	0	0	0	0	0
12595	RTO3OG38819	"HMMPfam:F-box-like:PF12937,SUPERFAMILY::SSF48452"	No	no	16.556	82	0	82	0	0	0	0	0	0
11791	RTO3OG5398	KOG3655: Drebrins and related actin binding proteins	No	no	16.556	15	0	15	0	0	0	0	0	0
14834	RTO3OG38913		No	no	16.559	23	0	23	0	0	0	0	0	0
15735	RTO3OG37562	"HMMPfam:MYND finger:PF01753,ProSitePatterns:Zinc finger MYND-type signature.:PS01360,ProSiteProfiles:Zinc finger MYND-type profile.:PS50865,SUPERFAMILY::SSF144232"	No	no	16.561	13	0	13	0	0	0	0	0	0
11744	RTO3OG3875	K12864: CTNNBL1; beta-catenin-like protein 1	No	no	16.561	39	0	39	0	0	0	0	0	0
8951	RTO3OG7389	HMMPfam:Protein of Unknown function (DUF1690):PF07956	No	no	16.561	13	0	13	0	0	0	0	0	0
10574	RTO3OG3403	"K20465: OSBPL9_10_11, ORP9_10_11; oxysterol-binding protein-related protein 9/10/11"	No	no	16.591	33	0	33	0	0	0	0	0	0
12970	RTO3OG37953	HMMPfam:NYN domain:PF01936	No	no	16.605	18	0	18	0	0	0	0	0	0
14116	RTO3OG4580	K12260: SRX1; sulfiredoxin	No	no	16.605	9	0	9	0	0	0	0	0	0
14822	RTO3OG6282	BLAST: putative nucleoporin-interacting protein NIC96 [Rhizo...	No	no	16.607	14	0	14	0	0	0	0	0	0
10167	RTO3OG3529	KOG2489: Transmembrane protein	No	no	16.609	43	1	44	0	0	0	0	0	0
11000	RTO3OG17137		No	no	16.61	39	14	53	0	0	0	0	0	0
11124	RTO3OG11674	KOG2450: Aldehyde dehydrogenase	No	no	16.623	32	0	32	0	0	0	0	0	0
9380	RTO3OG37889		No	no	16.638	59	0	59	0	0	0	0	0	0
11598	RTO3OG18549	HMMPfam:Region of unknown function (DUF2417):PF10329	No	no	16.667	38	0	38	0	0	0	0	0	0
15554	RTO3OG38340	"HMMPfam:alpha/beta hydrolase fold:PF07859,SUPERFAMILY::SSF53474"	No	no	16.667	21	0	21	0	0	0	0	0	0
12529	RTO3OG5013	SUPERFAMILY::SSF52833	No	no	16.667	15	0	15	0	0	0	0	0	0
14690	RTO3OG5420	K09420: MYB; myb proto-oncogene protein	No	no	16.667	7	0	7	0	0	0	0	0	0
10431	RTO3OG7323	SUPERFAMILY::SSF140860	No	no	16.667	22	0	22	0	0	0	0	0	0
11466	RTO3OG37735	"ProSiteProfiles:F-box domain profile.:PS50181,SUPERFAMILY::SSF81383"	No	no	16.673	41	0	41	0	0	0	0	0	0
15852	RTO3OG1233	K09565: PPIF; peptidyl-prolyl isomerase F (cyclophilin D)	No	no	16.681	19	0	19	0	0	0	0	0	0
13148	RTO3OG39117	SUPERFAMILY::SSF52047	No	no	16.684	63	0	63	0	0	0	0	0	0
15897	RTO3OG37598		No	no	16.692	11	0	11	0	0	0	0	0	0
14775	RTO3OG7391	"HMMPfam:Protein of unknown function (DUF952):PF06108,SUPERFAMILY::SSF56399"	No	no	16.713	12	0	12	0	0	0	0	0	0
9724	RTO3OG38549	"HMMPfam:Fungal Zn(2)-Cys(6) binuclear cluster domain:PF00172,HMMPfam:Fungal specific transcription factor domain:PF04082,ProSitePatterns:Zn(2)-C6 fungal-type DNA-binding domain signature.:PS00463,ProSiteProfiles:Zn(2)-C6 fungal-type DNA-binding domain profile.:PS50048,SMART:GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain:SM00066,SMART:Fungal specific transcription factor domain:SM00906,SUPERFAMILY::SSF57701"	No	no	16.716	68	0	68	0	0	0	0	0	0
8901	RTO3OG3222	"K17759: AIBP, nnrE; NAD(P)H-hydrate epimerase"	No	no	16.722	20	0	20	0	0	0	0	0	0
15859	RTO3OG10168	K19267: qorB; NAD(P)H dehydrogenase (quinone)	No	no	16.732	17	0	17	0	0	0	0	0	0
13117	RTO3OG22897	SUPERFAMILY::SSF52047	No	no	16.739	27	0	27	0	0	0	0	0	0
14318	RTO3OG4027	"KOG2130: Phosphatidylserine-specific receptor PtdSerR, contains JmjC domain"	No	no	16.741	34	0	34	0	0	0	0	0	0
11601	RTO3OG37682	KOG1339: Aspartyl protease	No	no	16.745	39	0	39	0	0	0	0	0	0
16660	RTO3OG4787	"HMMPfam:OHCU decarboxylase:PF09349,SUPERFAMILY::SSF158694"	No	no	16.746	14	0	14	0	0	0	0	0	0
15284	RTO3OG38275	SUPERFAMILY::SSF52833	No	no	16.76	18	0	18	0	0	0	0	0	0
12803	RTO3OG9040	"KOG0154: RNA-binding protein RBM5 and related proteins, contain G-patch and RRM domains"	No	no	16.76	42	0	42	0	0	0	0	0	0
14897	RTO3OG1653	"K03626: EGD2, NACA; nascent polypeptide-associated complex subunit alpha"	No	no	16.774	13	0	13	0	0	0	0	0	0
16048	RTO3OG1559	"K11992: ACOT8, PTE; acyl-CoA thioesterase 8"	No	no	16.777	33	0	33	0	0	0	0	0	0
8427	RTO3OG39046		No	no	16.779	15	0	15	0	0	0	0	0	0
9490	RTO3OG37920	BLAST: glycoside hydrolase family 28 protein [Tulasnella cal...	No	no	16.78	47	0	47	0	0	0	0	0	0
11809	RTO3OG3299	K00729: ALG5; dolichyl-phosphate beta-glucosyltransferase	No	no	16.781	22	0	22	0	0	0	0	0	0
12415	RTO3OG26542		No	no	16.796	13	5	18	0	0	0	0	0	0
16155	RTO3OG22903		No	no	16.801	25	0	25	0	0	0	0	0	0
12746	RTO3OG4347	KOG2432: Uncharacterized conserved protein	No	no	16.804	45	0	45	0	0	0	0	0	0
16258	RTO3OG2498	"K19564: CTR, HNM1; choline transport protein"	No	no	16.807	38	0	38	0	0	0	0	0	0
10010	RTO3OG3359	K03937: NDUFS4; NADH dehydrogenase (ubiquinone) Fe-S protein 4	No	no	16.807	20	0	20	0	0	0	0	0	0
13196	RTO3OG39130	SUPERFAMILY::SSF52047	No	no	16.807	30	0	30	0	0	0	0	0	0
13830	RTO3OG37532	"HMMPfam:Bacteriorhodopsin-like protein:PF01036,PRINTS:Bacterial opsin signature:PR00251,ProSitePatterns:Bacterial rhodopsins signature 1.:PS00950,SMART:Bacteriorhodopsin-like protein:SM01021,SUPERFAMILY::SSF81321"	No	no	16.83	24	0	24	0	0	0	0	0	0
16143	RTO3OG5343	"K01673: cynT, can; carbonic anhydrase"	No	no	16.835	10	0	10	0	0	0	0	0	0
11002	RTO3OG15661	KOG2234: Predicted UDP-galactose transporter	No	no	16.846	47	0	47	0	0	0	0	0	0
12388	RTO3OG3497	KOG0255: Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)	No	no	16.847	42	0	42	0	0	0	0	0	0
11042	RTO3OG10452		No	no	16.86	64	0	64	0	0	0	0	0	0
11256	RTO3OG38920	"KOG1012: Ca2+-dependent lipid-binding protein CLB1/vesicle protein vp115/Granuphilin A, contains C2 domain"	No	no	16.864	77	0	77	0	0	0	0	0	0
16713	RTO3OG3107	K00062: E1.1.1.116; D-arabinose 1-dehydrogenase	No	no	16.864	27	0	27	0	0	0	0	0	0
9865	RTO3OG39541	"HMMPfam:Fungal Zn(2)-Cys(6) binuclear cluster domain:PF00172,ProSitePatterns:Zn(2)-C6 fungal-type DNA-binding domain signature.:PS00463,ProSiteProfiles:Zn(2)-C6 fungal-type DNA-binding domain profile.:PS50048,SMART:GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain:SM00066,SUPERFAMILY::SSF57701"	No	no	16.867	52	0	52	0	0	0	0	0	0
8853	RTO3OG3746	K13278: ASPG; 60kDa lysophospholipase	No	no	16.871	40	0	40	0	0	0	0	0	0
15624	RTO3OG38366	BLAST: protein kinase-like domain containing protein [Rh...	No	no	16.873	34	0	34	0	0	0	0	0	0
15083	RTO3OG8107	K13989: DERL2_3; Derlin-2/3	No	no	16.892	20	0	20	0	0	0	0	0	0
9616	RTO3OG19432	KOG1289: Amino acid transporters	No	no	16.907	55	0	55	0	0	0	0	0	0
10143	RTO3OG16948	KOG1289: Amino acid transporters	No	no	16.909	36	0	36	0	0	0	0	0	0
15707	RTO3OG37552	HMMPfam:Protein of unknown function (DUF1649):PF07855	No	no	16.912	23	0	23	0	0	0	0	0	0
11896	RTO3OG17145		No	no	16.929	14	0	14	0	0	0	0	0	0
11144	RTO3OG2638	K14292: TGS1; trimethylguanosine synthase	No	no	16.949	24	0	24	0	0	0	0	0	0
10482	RTO3OG4455	K10768: ALKBH6; alkylated DNA repair protein alkB homolog 6	No	no	16.949	24	0	24	0	0	0	0	0	0
12774	RTO3OG4922	KOG2100: Dipeptidyl aminopeptidase	No	no	16.949	39	0	39	0	0	0	0	0	0
13708	RTO3OG1813	"K01092: E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase"	No	no	16.97	27	0	27	0	0	0	0	0	0
10663	RTO3OG12062	BLAST: CsbD-like [Xanthophyllomyces dendrorhous]	No	no	16.975	11	0	11	0	0	0	0	0	0
14393	RTO3OG4053	KOG0324: Uncharacterized conserved protein	No	no	16.979	38	0	38	0	0	0	0	0	0
12842	RTO3OG1329	"K01426: E3.5.1.4, amiE; amidase"	No	no	16.987	38	0	38	0	0	0	0	0	0
10012	RTO3OG4643	"K00253: IVD, ivd; isovaleryl-CoA dehydrogenase"	No	no	16.989	36	0	36	0	0	0	0	0	0
16436	RTO3OG11959	KOG1198: Zinc-binding oxidoreductase	No	no	17.002	22	4	26	0	0	0	0	0	0
11294	RTO3OG39190		No	no	17.01	19	0	19	0	0	0	0	0	0
